province,country,latitude,longitude,confirmed_cases,deaths,recovered,update_time,data_source,country_code,region,country_flag
"Madison, WI",US,37.09024,-95.712891,1,0,1,3/3/20 15:53,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
"Madison, WI",US,37.09024,-95.712891,1,0,1,3/3/20 15:53,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
,Switzerland,46.818188,8.227512,56,0,2,3/3/20 16:43,jhu,CHE,Europe,https://www.countryflags.io/ch/flat/64.png
"Maricopa County, AZ",US,37.09024,-95.712891,1,0,0,3/3/20 17:33,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
"Maricopa County, AZ",US,37.09024,-95.712891,1,0,0,3/3/20 17:33,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
"Maricopa County, AZ",US,37.09024,-95.712891,1,0,0,3/3/20 17:33,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
,Argentina,-38.416097,-63.616672,1,0,0,3/3/20 17:43,jhu,ARG,Americas,https://www.countryflags.io/ar/flat/64.png
"Hillsborough, FL",US,37.09024,-95.712891,2,0,0,3/3/20 18:33,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
"Hillsborough, FL",US,37.09024,-95.712891,2,0,0,3/3/20 18:33,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
"Hillsborough, FL",US,37.09024,-95.712891,2,0,0,3/3/20 18:33,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
"Hillsborough, FL",US,37.09024,-95.712891,2,0,0,3/3/20 18:33,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
"Hillsborough, FL",US,37.09024,-95.712891,2,0,0,3/3/20 18:33,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
"Hillsborough, FL",US,37.09024,-95.712891,2,0,0,3/3/20 18:33,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
"Hillsborough, FL",US,37.09024,-95.712891,2,0,0,3/3/20 18:33,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
,Italy,41.87194,12.56738,2502,79,160,3/3/20 20:03,jhu,ITA,Europe,https://www.countryflags.io/it/flat/64.png
,Japan,36.204824,138.252924,293,6,43,3/3/20 20:03,jhu,JPN,Asia,https://www.countryflags.io/jp/flat/64.png
,Germany,51.165691,10.451526,196,0,16,3/3/20 20:03,jhu,DEU,Europe,https://www.countryflags.io/de/flat/64.png
,Iraq,33.223191,43.679291,32,0,0,3/3/20 20:03,jhu,IRQ,Asia,https://www.countryflags.io/iq/flat/64.png
"Toronto, ON",Canada,56.130366,-106.346771,19,0,2,3/3/20 20:03,jhu,CAN,Americas,https://www.countryflags.io/ca/flat/64.png
"Toronto, ON",Canada,56.130366,-106.346771,19,0,2,3/3/20 20:03,jhu,CAN,Americas,https://www.countryflags.io/ca/flat/64.png
"King County, WA",US,37.09024,-95.712891,21,6,1,3/3/20 20:23,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
"Snohomish County, WA",US,37.09024,-95.712891,6,1,0,3/3/20 20:23,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
,Chile,-35.675147,-71.542969,1,0,0,3/3/20 20:33,jhu,CHL,Americas,https://www.countryflags.io/cl/flat/64.png
"Wake County, NC",US,37.09024,-95.712891,1,0,0,3/3/20 20:53,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
"Wake County, NC",US,37.09024,-95.712891,1,0,0,3/3/20 20:53,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
"Wake County, NC",US,37.09024,-95.712891,1,0,0,3/3/20 20:53,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
"Wake County, NC",US,37.09024,-95.712891,1,0,0,3/3/20 20:53,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
"Wake County, NC",US,37.09024,-95.712891,1,0,0,3/3/20 20:53,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
"Wake County, NC",US,37.09024,-95.712891,1,0,0,3/3/20 20:53,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
"Wake County, NC",US,37.09024,-95.712891,1,0,0,3/3/20 20:53,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
Chongqing,China,35.86166,104.195397,576,6,490,3/3/20 23:13,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shanxi,China,35.86166,104.195397,133,0,124,3/3/20 23:13,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shanxi,China,35.86166,104.195397,133,0,124,3/3/20 23:13,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
"Santa Clara, CA",US,37.09024,-95.712891,11,0,1,3/3/20 23:33,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
"Santa Clara, CA",US,37.09024,-95.712891,11,0,1,3/3/20 23:33,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
"Grafton County, NH",US,37.09024,-95.712891,2,0,0,3/3/20 23:33,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
"Grafton County, NH",US,37.09024,-95.712891,2,0,0,3/3/20 23:33,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
"Grafton County, NH",US,37.09024,-95.712891,2,0,0,3/3/20 23:33,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
"Grafton County, NH",US,37.09024,-95.712891,2,0,0,3/3/20 23:33,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
"Grafton County, NH",US,37.09024,-95.712891,2,0,0,3/3/20 23:33,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
Hainan,China,35.86166,104.195397,168,5,155,3/3/20 23:43,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,United Arab Emirates,23.424076,53.847818,27,0,5,3/3/20 23:43,jhu,ARE,Asia,https://www.countryflags.io/ae/flat/64.png
,United Arab Emirates,23.424076,53.847818,27,0,5,3/3/20 23:43,jhu,ARE,Asia,https://www.countryflags.io/ae/flat/64.png
,Spain,40.463667,-3.74922,165,1,2,3/3/20 23:53,jhu,ESP,Europe,https://www.countryflags.io/es/flat/64.png
British Columbia,Canada,56.130366,-106.346771,9,0,3,3/3/20 23:53,jhu,CAN,Americas,https://www.countryflags.io/ca/flat/64.png
,Estonia,58.595272,25.013607,2,0,0,3/3/20 23:53,jhu,EST,Europe,https://www.countryflags.io/ee/flat/64.png
,Ireland,53.41291,-8.24389,2,0,0,3/3/20 23:53,jhu,IRL,Europe,https://www.countryflags.io/ie/flat/64.png
,Senegal,14.497401,-14.452362,2,0,0,3/3/20 23:53,jhu,SEN,Africa,https://www.countryflags.io/sn/flat/64.png
,Estonia,58.595272,25.013607,2,0,0,3/3/20 23:53,jhu,EST,Europe,https://www.countryflags.io/ee/flat/64.png
"Berkeley, CA",US,37.09024,-95.712891,1,0,0,3/3/20 23:53,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
"Berkeley, CA",US,37.09024,-95.712891,1,0,0,3/3/20 23:53,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
"Berkeley, CA",US,37.09024,-95.712891,1,0,0,3/3/20 23:53,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
"Berkeley, CA",US,37.09024,-95.712891,1,0,0,3/3/20 23:53,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
,Denmark,56.26392,9.501785,10,0,0,3/4/20 0:03,jhu,DNK,Europe,https://www.countryflags.io/dk/flat/64.png
,Denmark,56.26392,9.501785,10,0,0,3/4/20 0:03,jhu,DNK,Europe,https://www.countryflags.io/dk/flat/64.png
,Qatar,25.354826,51.183884,8,0,0,3/4/20 0:03,jhu,QAT,Asia,https://www.countryflags.io/qa/flat/64.png
,Qatar,25.354826,51.183884,8,0,0,3/4/20 0:03,jhu,QAT,Asia,https://www.countryflags.io/qa/flat/64.png
,Qatar,25.354826,51.183884,8,0,0,3/4/20 0:03,jhu,QAT,Asia,https://www.countryflags.io/qa/flat/64.png
,Qatar,25.354826,51.183884,8,0,0,3/4/20 0:03,jhu,QAT,Asia,https://www.countryflags.io/qa/flat/64.png
Guangxi,China,35.86166,104.195397,252,2,210,3/4/20 0:13,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Henan,China,35.86166,104.195397,1272,22,1234,3/4/20 0:33,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,Romania,45.943161,24.96676,4,0,1,3/4/20 0:53,jhu,ROU,Europe,https://www.countryflags.io/ro/flat/64.png
Jiangxi,China,35.86166,104.195397,935,1,884,3/4/20 1:33,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Ningxia,China,35.86166,104.195397,75,0,69,3/4/20 1:33,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Ningxia,China,35.86166,104.195397,75,0,69,3/4/20 1:33,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,Argentina,-38.416097,-63.616672,1,0,0,3/4/20 1:33,jhu,ARG,Americas,https://www.countryflags.io/ar/flat/64.png
,Chile,-35.675147,-71.542969,1,0,0,3/4/20 1:33,jhu,CHL,Americas,https://www.countryflags.io/cl/flat/64.png
,Latvia,56.879635,24.603189,1,0,0,3/4/20 1:33,jhu,LVA,Europe,https://www.countryflags.io/lv/flat/64.png
,Liechtenstein,47.166,9.555373,1,0,0,3/4/20 1:33,jhu,LIE,Europe,https://www.countryflags.io/li/flat/64.png
,Tunisia,33.886917,9.537499,1,0,0,3/4/20 1:33,jhu,TUN,Africa,https://www.countryflags.io/tn/flat/64.png
,Argentina,-38.416097,-63.616672,1,0,0,3/4/20 1:33,jhu,ARG,Americas,https://www.countryflags.io/ar/flat/64.png
,Latvia,56.879635,24.603189,1,0,0,3/4/20 1:33,jhu,LVA,Europe,https://www.countryflags.io/lv/flat/64.png
,Liechtenstein,47.166,9.555373,1,0,0,3/4/20 1:33,jhu,LIE,Europe,https://www.countryflags.io/li/flat/64.png
,Tunisia,33.886917,9.537499,1,0,0,3/4/20 1:33,jhu,TUN,Africa,https://www.countryflags.io/tn/flat/64.png
,Latvia,56.879635,24.603189,1,0,0,3/4/20 1:33,jhu,LVA,Europe,https://www.countryflags.io/lv/flat/64.png
,Liechtenstein,47.166,9.555373,1,0,0,3/4/20 1:33,jhu,LIE,Europe,https://www.countryflags.io/li/flat/64.png
,Tunisia,33.886917,9.537499,1,0,0,3/4/20 1:33,jhu,TUN,Africa,https://www.countryflags.io/tn/flat/64.png
,Latvia,56.879635,24.603189,1,0,0,3/4/20 1:33,jhu,LVA,Europe,https://www.countryflags.io/lv/flat/64.png
,Liechtenstein,47.166,9.555373,1,0,0,3/4/20 1:33,jhu,LIE,Europe,https://www.countryflags.io/li/flat/64.png
,Tunisia,33.886917,9.537499,1,0,0,3/4/20 1:33,jhu,TUN,Africa,https://www.countryflags.io/tn/flat/64.png
,Liechtenstein,47.166,9.555373,1,0,0,3/4/20 1:33,jhu,LIE,Europe,https://www.countryflags.io/li/flat/64.png
,Liechtenstein,47.166,9.555373,1,0,0,3/4/20 1:33,jhu,LIE,Europe,https://www.countryflags.io/li/flat/64.png
,Liechtenstein,47.166,9.555373,1,0,0,3/4/20 1:33,jhu,LIE,Europe,https://www.countryflags.io/li/flat/64.png
,Liechtenstein,47.166,9.555373,1,0,0,3/4/20 1:33,jhu,LIE,Europe,https://www.countryflags.io/li/flat/64.png
"Orange County, CA",US,37.09024,-95.712891,3,0,0,3/4/20 2:13,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
"Orange County, CA",US,37.09024,-95.712891,3,0,0,3/4/20 2:13,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
"Orange County, CA",US,37.09024,-95.712891,3,0,0,3/4/20 2:13,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
"Orange County, CA",US,37.09024,-95.712891,3,0,0,3/4/20 2:13,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
"Orange County, CA",US,37.09024,-95.712891,3,0,0,3/4/20 2:13,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
,Saint Barthelemy,,,3,0,0,3/4/20 2:43,jhu,,,
,Saint Barthelemy,,,3,0,0,3/4/20 2:43,jhu,,,
,Saint Barthelemy,,,3,0,0,3/4/20 2:43,jhu,,,
,Saint Barthelemy,,,3,0,0,3/4/20 2:43,jhu,,,
,Saint Barthelemy,,,3,0,0,3/4/20 2:43,jhu,,,
Shanghai,China,35.86166,104.195397,338,3,298,3/4/20 4:13,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
British Columbia,Canada,56.130366,-106.346771,12,0,3,3/4/20 4:23,jhu,CAN,Americas,https://www.countryflags.io/ca/flat/64.png
"Contra Costa County, CA",US,37.09024,-95.712891,1,0,0,3/4/20 4:23,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
"Contra Costa County, CA",US,37.09024,-95.712891,1,0,0,3/4/20 4:23,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
Guangdong,China,35.86166,104.195397,1350,7,1133,3/4/20 10:03,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Zhejiang,China,35.86166,104.195397,1213,1,1114,3/4/20 10:03,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Anhui,China,35.86166,104.195397,990,6,956,3/4/20 10:03,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hebei,China,35.86166,104.195397,318,6,301,3/4/20 10:03,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hainan,China,35.86166,104.195397,168,5,158,3/4/20 10:03,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jilin,China,35.86166,104.195397,93,1,86,3/4/20 10:03,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,Iran,32.427908,53.688046,2922,92,552,3/4/20 12:33,jhu,IRN,Asia,https://www.countryflags.io/ir/flat/64.png
,Netherlands,52.132633,5.291266,38,0,0,3/4/20 12:33,jhu,NLD,Europe,https://www.countryflags.io/nl/flat/64.png
,Sweden,60.128161,18.643501,35,0,0,3/4/20 12:33,jhu,SWE,Europe,https://www.countryflags.io/se/flat/64.png
,India,20.593684,78.96288,28,0,3,3/4/20 12:33,jhu,IND,Asia,https://www.countryflags.io/in/flat/64.png
,Belgium,50.503887,4.469936,23,0,1,3/4/20 12:33,jhu,BEL,Europe,https://www.countryflags.io/be/flat/64.png
,Israel,31.046051,34.851612,15,0,1,3/4/20 12:43,jhu,ISR,Asia,https://www.countryflags.io/il/flat/64.png
Victoria,Australia,-25.274398,133.775136,10,0,4,3/4/20 12:43,jhu,AUS,Oceania,https://www.countryflags.io/au/flat/64.png
,Belarus,53.709807,27.953389,6,0,0,3/4/20 12:43,jhu,BLR,Europe,https://www.countryflags.io/by/flat/64.png
,Belarus,53.709807,27.953389,6,0,0,3/4/20 12:43,jhu,BLR,Europe,https://www.countryflags.io/by/flat/64.png
,Belarus,53.709807,27.953389,6,0,0,3/4/20 12:43,jhu,BLR,Europe,https://www.countryflags.io/by/flat/64.png
,Belarus,53.709807,27.953389,6,0,0,3/4/20 12:43,jhu,BLR,Europe,https://www.countryflags.io/by/flat/64.png
,Belarus,53.709807,27.953389,6,0,0,3/4/20 12:43,jhu,BLR,Europe,https://www.countryflags.io/by/flat/64.png
,Portugal,39.399872,-8.224454,5,0,0,3/4/20 12:43,jhu,PRT,Europe,https://www.countryflags.io/pt/flat/64.png
Hubei,China,35.86166,104.195397,67332,2871,38557,3/4/20 12:53,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shandong,China,35.86166,104.195397,758,6,516,3/4/20 12:53,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Jiangsu,China,35.86166,104.195397,631,0,577,3/4/20 12:53,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Sichuan,China,35.86166,104.195397,538,3,406,3/4/20 12:53,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Heilongjiang,China,35.86166,104.195397,480,13,373,3/4/20 12:53,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Fujian,China,35.86166,104.195397,296,1,270,3/4/20 12:53,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,Faroe Islands,61.892635,-6.911806,1,0,0,3/4/20 12:53,jhu,FRO,Europe,https://www.countryflags.io/fo/flat/64.png
,Faroe Islands,61.892635,-6.911806,1,0,0,3/4/20 12:53,jhu,FRO,Europe,https://www.countryflags.io/fo/flat/64.png
,Faroe Islands,61.892635,-6.911806,1,0,0,3/4/20 12:53,jhu,FRO,Europe,https://www.countryflags.io/fo/flat/64.png
,Faroe Islands,61.892635,-6.911806,1,0,0,3/4/20 12:53,jhu,FRO,Europe,https://www.countryflags.io/fo/flat/64.png
,Malaysia,4.210484,101.975766,50,0,22,3/4/20 13:03,jhu,MYS,Asia,https://www.countryflags.io/my/flat/64.png
,Malaysia,4.210484,101.975766,50,0,22,3/4/20 13:03,jhu,MYS,Asia,https://www.countryflags.io/my/flat/64.png
,Gibraltar,36.137741,-5.345374,1,0,0,3/4/20 13:03,jhu,GIB,Europe,https://www.countryflags.io/gi/flat/64.png
,Gibraltar,36.137741,-5.345374,1,0,0,3/4/20 13:03,jhu,GIB,Europe,https://www.countryflags.io/gi/flat/64.png
,Gibraltar,36.137741,-5.345374,1,0,0,3/4/20 13:03,jhu,GIB,Europe,https://www.countryflags.io/gi/flat/64.png
,Gibraltar,36.137741,-5.345374,1,0,0,3/4/20 13:03,jhu,GIB,Europe,https://www.countryflags.io/gi/flat/64.png
,Gibraltar,36.137741,-5.345374,1,0,0,3/4/20 13:03,jhu,GIB,Europe,https://www.countryflags.io/gi/flat/64.png
,Gibraltar,36.137741,-5.345374,1,0,0,3/4/20 13:03,jhu,GIB,Europe,https://www.countryflags.io/gi/flat/64.png
,Poland,51.919438,19.145136,1,0,0,3/4/20 15:13,jhu,POL,Europe,https://www.countryflags.io/pl/flat/64.png
,Poland,51.919438,19.145136,1,0,0,3/4/20 15:13,jhu,POL,Europe,https://www.countryflags.io/pl/flat/64.png
Hunan,China,35.86166,104.195397,1018,4,916,3/4/20 15:43,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Shaanxi,China,35.86166,104.195397,245,1,223,3/4/20 15:43,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Gansu,China,35.86166,104.195397,91,2,87,3/4/20 15:43,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Xinjiang,China,35.86166,104.195397,76,3,69,3/4/20 15:43,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Inner Mongolia,China,35.86166,104.195397,75,1,63,3/4/20 15:43,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
,Lebanon,33.854721,35.862285,13,0,1,3/4/20 16:53,jhu,LBN,Asia,https://www.countryflags.io/lb/flat/64.png
,Croatia,45.1,15.2,10,0,0,3/4/20 16:53,jhu,HRV,Europe,https://www.countryflags.io/hr/flat/64.png
,Croatia,45.1,15.2,10,0,0,3/4/20 16:53,jhu,HRV,Europe,https://www.countryflags.io/hr/flat/64.png
"Los Angeles, CA",US,37.09024,-95.712891,7,0,0,3/4/20 18:13,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
,South Korea,35.907757,127.766922,5621,35,41,3/4/20 19:23,jhu,KOR,Asia,https://www.countryflags.io/kr/flat/64.png
,Italy,41.87194,12.56738,3089,107,276,3/4/20 19:23,jhu,ITA,Europe,https://www.countryflags.io/it/flat/64.png
,Japan,36.204824,138.252924,331,6,43,3/4/20 19:23,jhu,JPN,Asia,https://www.countryflags.io/jp/flat/64.png
,Germany,51.165691,10.451526,262,0,16,3/4/20 19:33,jhu,DEU,Europe,https://www.countryflags.io/de/flat/64.png
,Switzerland,46.818188,8.227512,90,0,3,3/4/20 19:33,jhu,CHE,Europe,https://www.countryflags.io/ch/flat/64.png
,UK,55.378051,-3.435973,85,0,8,3/4/20 19:33,jhu,GBR,Europe,https://www.countryflags.io/gb/flat/64.png
,Norway,60.472024,8.468946,56,0,0,3/4/20 19:33,jhu,NOR,Europe,https://www.countryflags.io/no/flat/64.png
,Bahrain,25.930414,50.637772,52,0,0,3/4/20 19:33,jhu,BHR,Asia,https://www.countryflags.io/bh/flat/64.png
,Austria,47.516231,14.550072,29,0,0,3/4/20 19:33,jhu,AUT,Europe,https://www.countryflags.io/at/flat/64.png
,Iceland,64.963051,-19.020835,26,0,0,3/4/20 19:33,jhu,ISL,Europe,https://www.countryflags.io/is/flat/64.png
,San Marino,43.94236,12.457777,16,1,0,3/4/20 19:33,jhu,SMR,Europe,https://www.countryflags.io/sm/flat/64.png
,Oman,21.512583,55.923255,15,0,2,3/4/20 19:33,jhu,OMN,Asia,https://www.countryflags.io/om/flat/64.png
,Algeria,28.033886,1.659626,12,0,0,3/4/20 19:33,jhu,DZA,Africa,https://www.countryflags.io/dz/flat/64.png
,Algeria,28.033886,1.659626,12,0,0,3/4/20 19:33,jhu,DZA,Africa,https://www.countryflags.io/dz/flat/64.png
,Ecuador,-1.831239,-78.183406,10,0,0,3/4/20 19:33,jhu,ECU,Americas,https://www.countryflags.io/ec/flat/64.png
,Greece,39.074208,21.824312,9,0,0,3/4/20 19:33,jhu,GRC,Europe,https://www.countryflags.io/gr/flat/64.png
,Czech Republic,49.817492,15.472962,8,0,0,3/4/20 19:33,jhu,CZE,Europe,https://www.countryflags.io/cz/flat/64.png
,Hungary,47.162494,19.503304,2,0,0,3/4/20 19:33,jhu,HUN,Europe,https://www.countryflags.io/hu/flat/64.png
Northern Territory,Australia,-25.274398,133.775136,1,0,0,3/4/20 19:43,jhu,AUS,Oceania,https://www.countryflags.io/au/flat/64.png
Northern Territory,Australia,-25.274398,133.775136,1,0,0,3/4/20 19:43,jhu,AUS,Oceania,https://www.countryflags.io/au/flat/64.png
"King County, WA",US,37.09024,-95.712891,31,9,1,3/4/20 19:53,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
"Snohomish County, WA",US,37.09024,-95.712891,8,1,0,3/4/20 19:53,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
"Placer County, CA",US,37.09024,-95.712891,2,1,0,3/4/20 19:53,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
"Placer County, CA",US,37.09024,-95.712891,2,1,0,3/4/20 19:53,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
,New Zealand,-40.900557,174.885971,3,0,0,3/4/20 20:13,jhu,NZL,Oceania,https://www.countryflags.io/nz/flat/64.png
,New Zealand,-40.900557,174.885971,3,0,0,3/4/20 20:13,jhu,NZL,Oceania,https://www.countryflags.io/nz/flat/64.png
,Brazil,-14.235004,-51.92528,4,0,0,3/4/20 20:33,jhu,BRA,Americas,https://www.countryflags.io/br/flat/64.png
,Brazil,-14.235004,-51.92528,4,0,0,3/4/20 20:33,jhu,BRA,Americas,https://www.countryflags.io/br/flat/64.png
,France,46.227638,2.213749,285,4,12,3/4/20 20:43,jhu,FRA,Europe,https://www.countryflags.io/fr/flat/64.png
,Spain,40.463667,-3.74922,222,2,2,3/4/20 20:43,jhu,ESP,Europe,https://www.countryflags.io/es/flat/64.png
,Iraq,33.223191,43.679291,35,2,0,3/4/20 20:43,jhu,IRQ,Asia,https://www.countryflags.io/iq/flat/64.png
,Iraq,33.223191,43.679291,35,2,0,3/4/20 20:43,jhu,IRQ,Asia,https://www.countryflags.io/iq/flat/64.png
,Senegal,14.497401,-14.452362,4,0,0,3/4/20 20:43,jhu,SEN,Africa,https://www.countryflags.io/sn/flat/64.png
,Senegal,14.497401,-14.452362,4,0,0,3/4/20 20:43,jhu,SEN,Africa,https://www.countryflags.io/sn/flat/64.png
,Senegal,14.497401,-14.452362,4,0,0,3/4/20 20:43,jhu,SEN,Africa,https://www.countryflags.io/sn/flat/64.png
,Senegal,14.497401,-14.452362,4,0,0,3/4/20 20:43,jhu,SEN,Africa,https://www.countryflags.io/sn/flat/64.png
New South Wales,Australia,-25.274398,133.775136,22,1,4,3/4/20 20:43,jhu,AUS,Oceania,https://www.countryflags.io/au/flat/64.png
New South Wales,Australia,-25.274398,133.775136,22,1,4,3/4/20 20:43,jhu,AUS,Oceania,https://www.countryflags.io/au/flat/64.png
South Australia,Australia,-25.274398,133.775136,5,0,2,3/4/20 21:03,jhu,AUS,Oceania,https://www.countryflags.io/au/flat/64.png
South Australia,Australia,-25.274398,133.775136,5,0,2,3/4/20 21:03,jhu,AUS,Oceania,https://www.countryflags.io/au/flat/64.png
,Ireland,53.41291,-8.24389,6,0,0,3/4/20 21:13,jhu,IRL,Europe,https://www.countryflags.io/ie/flat/64.png
,Ireland,53.41291,-8.24389,6,0,0,3/4/20 21:13,jhu,IRL,Europe,https://www.countryflags.io/ie/flat/64.png
"Westchester County, NY",US,37.09024,-95.712891,10,0,0,3/4/20 21:23,jhu,USA,Americas,https://www.countryflags.io/us/flat/64.png
Chongqing,China,35.86166,104.195397,576,6,502,3/4/20 23:23,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Beijing,China,35.86166,104.195397,418,8,297,3/4/20 23:23,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Beijing,China,35.86166,104.195397,418,8,297,3/4/20 23:23,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
Hong Kong,China,22.396428,114.109497,105,2,37,3/4/20 23:23,jhu,CHN,Asia,https://www.countryflags.io/cn/flat/64.png
